dataset,image,psnr,ssim,time
BSD100,BSD100_291000,19.55121883803223,0.36493936769105195,0.0009958744049072266
BSD100,BSD100_295087,25.4238913369701,0.6702667466306643,0.0010046958923339844
BSD100,BSD100_296007,30.10306561364969,0.7456458111109033,0.0
BSD100,BSD100_296059,28.10520511950518,0.7133761974807501,0.0009970664978027344
BSD100,BSD100_299086,29.592824346092584,0.7550673809549672,0.0009968280792236328
BSD100,BSD100_300091,26.13609853293196,0.7264641178823159,0.0009970664978027344
BSD100,BSD100_302008,26.0067457816077,0.8960731996188379,0.0009968280792236328
BSD100,BSD100_304034,22.235550145644154,0.6008426885290822,0.0009965896606445312
BSD100,BSD100_304074,23.494954808083858,0.546965937072336,0.000997304916381836
BSD100,BSD100_306005,25.475479328209687,0.7369634524096074,0.0009970664978027344
BSD100,BSD100_3096,33.641978230190205,0.9549054417635939,0.0009970664978027344
BSD100,BSD100_33039,18.789306606699906,0.5108818676863872,0.0009970664978027344
BSD100,BSD100_351093,20.676889082976025,0.5906283932663943,0.0009970664978027344
BSD100,BSD100_361010,25.02389408185847,0.7115660588760052,0.0009968280792236328
BSD100,BSD100_37073,26.83216794947303,0.7066481540538766,0.0
BSD100,BSD100_376043,23.226048078718506,0.5338949905070441,0.0009548664093017578
BSD100,BSD100_38082,25.435334025850405,0.5585711128777242,0.0009865760803222656
BSD100,BSD100_38092,23.91461004742894,0.6456904878573858,0.0010027885437011719
BSD100,BSD100_385039,21.205331999196225,0.5954522912864637,0.0
BSD100,BSD100_41033,27.79878432649092,0.7178987890050325,0.0009968280792236328
BSD100,BSD100_41069,21.904526583404014,0.4123186107842856,0.0009968280792236328
BSD100,BSD100_42012,27.040782658105023,0.7581739330767054,0.0009968280792236328
BSD100,BSD100_42049,25.78260364704399,0.8717992099243893,0.0
BSD100,BSD100_43074,28.118241861769114,0.7789722572032328,0.0009937286376953125
BSD100,BSD100_45096,32.213068632594954,0.9019645511430342,0.0010800361633300781
BSD100,BSD100_54082,26.32422559763797,0.6585563853996709,0.000997304916381836
BSD100,BSD100_55073,20.275485500654607,0.44215139238294426,0.0009970664978027344
BSD100,BSD100_58060,19.367919302999596,0.521327080734818,0.0009968280792236328
BSD100,BSD100_62096,22.025109162692317,0.6760568481252386,0.0009970664978027344
BSD100,BSD100_65033,22.8454806108464,0.5008530096803866,0.0009965896606445312
BSD100,BSD100_66053,25.200553160969427,0.6183443695232596,0.0009975433349609375
BSD100,BSD100_69015,27.530427822884825,0.7432439704325474,0.0009965896606445312
BSD100,BSD100_69020,25.24647914616754,0.5107051909759183,0.0009918212890625
BSD100,BSD100_69040,23.037029198382907,0.5659912323662635,0.000997304916381836
BSD100,BSD100_76053,26.961402031178107,0.6332760775372582,0.0010027885437011719
BSD100,BSD100_78004,23.249703576589248,0.6301749999556502,0.0009970664978027344
BSD100,BSD100_8023,27.2756725345233,0.8274776381392052,0.000997781753540039
BSD100,BSD100_85048,22.812407848083915,0.6136347265588017,0.0010118484497070312
BSD100,BSD100_86000,22.927791501423698,0.6932163447570489,0.0
BSD100,BSD100_86016,20.45856957295467,0.26854413142023864,0.0020780563354492188
BSD100,BSD100_86068,25.299638483049925,0.49508865827136744,0.0009925365447998047
BSD100,BSD100_87046,23.714967418374737,0.7179255746843113,0.0009968280792236328
BSD100,BSD100_89072,23.9858735203555,0.6347568773867743,0.0
BSD100,BSD100_97033,22.07820088311535,0.6234507651555387,0.0009953975677490234
Urban100,Urban100_img_001,23.697652000197134,0.6522200633838394,0.003986358642578125
Urban100,Urban100_img_002,22.878937528541208,0.6787900043548,0.004976034164428711
Urban100,Urban100_img_003,20.479494700522196,0.538641582782802,0.003994464874267578
Urban100,Urban100_img_004,19.826250237466958,0.6795692011854605,0.004983186721801758
Urban100,Urban100_img_005,22.011110800086456,0.8238919429055712,0.005074262619018555
Urban100,Urban100_img_006,19.170339785507906,0.49124837250849973,0.0050733089447021484
Urban100,Urban100_img_007,24.673780869972298,0.7626862866715296,0.0039823055267333984
Urban100,Urban100_img_008,18.50321188752301,0.5181250088338621,0.0039403438568115234
Urban100,Urban100_img_009,29.317914409736613,0.8359109726157546,0.0039865970611572266
Urban100,Urban100_img_010,22.256772352114893,0.7697522566909104,0.005980014801025391
Urban100,Urban100_img_011,14.61093025955795,0.5665192554046786,0.0030753612518310547
Urban100,Urban100_img_012,20.65579325482004,0.6134422112919813,0.0039861202239990234
Urban100,Urban100_img_013,24.654541992678368,0.6919931895460122,0.005066871643066406
Urban100,Urban100_img_014,20.080012055923667,0.579171387756137,0.005980014801025391
Urban100,Urban100_img_015,21.744454069374587,0.5830093136509232,0.00797271728515625
Urban100,Urban100_img_016,24.155843764289358,0.8205796281494983,0.00897359848022461
Urban100,Urban100_img_017,22.071748193904085,0.7201924140306213,0.007971763610839844
Urban100,Urban100_img_018,23.107724738011186,0.6099556053163763,0.006943941116333008
Urban100,Urban100_img_019,17.751014790331354,0.6317884242247954,0.006946563720703125
Urban100,Urban100_img_020,19.1321027116022,0.608575318414018,0.011958837509155273
