dataset,image,psnr,ssim,time
Urban100,Urban100_img_017,22.35991661965918,0.7402582255002587,0.13142870000001494
Urban100,Urban100_img_018,23.361262682506574,0.6300410337429502,0.09418479999976626
Urban100,Urban100_img_019,18.297117169148954,0.6689954569315978,0.06912069999998494
Urban100,Urban100_img_020,19.4502263545308,0.6437833506266447,0.13152760000002672
Urban100,Urban100_img_021,26.72171862466111,0.7105605941508061,0.0870452999997724
Urban100,Urban100_img_022,24.045071422248107,0.7109775112287963,0.05316790000006222
Urban100,Urban100_img_023,25.574808332019007,0.8415911225979554,0.08023959999991348
Urban100,Urban100_img_024,17.198331710071415,0.5045394447842927,0.047931399999924906
Urban100,Urban100_img_025,25.726895523283556,0.7834228705644738,0.0533940000000257
Urban100,Urban100_img_026,24.35549339865698,0.5679436802559551,0.0670375999998214
Urban100,Urban100_img_027,25.773635323876363,0.7299448243878454,0.1113961000000927
Urban100,Urban100_img_028,27.941664648126668,0.816104747513315,0.05692129999988538
Urban100,Urban100_img_029,21.90004659183355,0.7007402553543698,0.057511999999860564
Urban100,Urban100_img_030,20.415660767535,0.6535714721116339,0.06574460000001636
Urban100,Urban100_img_031,21.690953311993177,0.7144987069338017,0.05672210000011546
Urban100,Urban100_img_032,24.946967373779767,0.7516632428236286,0.05678439999974216
Urban100,Urban100_img_033,22.908969395491884,0.6522062055467329,0.05727019999994809
Urban100,Urban100_img_034,19.903194528305505,0.523793940954923,0.07600110000021232
Urban100,Urban100_img_035,22.556943290930782,0.7420165323246725,0.0869502000000466
Urban100,Urban100_img_036,24.687281264282696,0.8066684003951785,0.07253779999973631
Urban100,Urban100_img_037,22.94962614337047,0.7300244200369547,0.07253350000019054
Urban100,Urban100_img_038,23.553339519197923,0.514107024817001,0.07519379999985176
Urban100,Urban100_img_039,19.871727895039747,0.6097896796025332,0.07167400000025737
Urban100,Urban100_img_040,19.36141990803778,0.7318768382768924,0.05408880000004501
Urban100,Urban100_img_041,20.362297024451056,0.7130117939282302,0.0637469999996938
Urban100,Urban100_img_042,24.34987792921145,0.798496714159715,0.08118809999996301
Urban100,Urban100_img_043,22.35677956725082,0.7822486102404254,0.07017420000011043
Urban100,Urban100_img_044,25.80233573771426,0.7360318602107028,0.07110600000032719
